Year,Country,Artificial surfaces (including urban and associated areas): Climate altering,Climate Altering Land Cover Index: Climate altering,Grassland: Climate regulating,Herbaceous crops: Climate altering,Inland water bodies: Climate regulating,Mangroves: Climate regulating,Permanent snow and glaciers: Climate regulating,Shrub-covered areas: Climate regulating,"Shrubs and/or herbaceous vegetation, aquatic or regularly flooded: Climate regulating",Sparsely natural vegetated areas: Climate neutral,Terrestrial barren land: Climate neutral,Total Land Cover: Climate altering,Total Land Cover: Climate neutral,Total Land Cover: Climate regulating,Tree-covered areas: Climate regulating,Woody crops: Climate regulating
2007,Burkina Faso,22.14,105.0126381,5840.47,16331.51,94.25,0.0,0.0,3114.27,26.6,109.61,103.62,,,,1407.43,445.93
2007,Burundi,5.63,91.98664441,481.04,1024.74,198.97,0.0,0.0,297.98,24.18,0.0,0.0,,,,235.86,435.13
2007,Cabo Verde,2.23,100.7262823,51.55,19.96,36.01,0.0,0.0,142.81,2.83,5.85,138.01,,,,8.5,1.25
2007,Cambodia,8.5,98.42473545,1226.2,6635.31,408.86,42.58,0.0,1629.21,641.15,0.28,1.91,,,,7380.72,277.97
2007,Cameroon,44.46,99.59978717,1684.96,4801.24,363.97,245.53,0.0,2451.71,177.54,0.0,1.42,,,,36065.8,1006.47
2007,Canada,816.56,99.83544701,159130.06,52381.63,103219.0,0.0,18314.8,53056.03,7960.59,105556.1,39545.5,,,,442889.02,226.32
2007,Cayman Islands,0.58,78.85858335,0.66,0.88,2.77,8.43,0.0,0.32,0.71,0.04,0.0,,,,9.56,2.21
2007,Central African Rep.,10.98,102.8958904,5013.29,918.56,92.14,0.0,0.0,4724.24,23.35,0.0,0.37,,,,51542.6,39.3
2007,Chad,17.42,98.27062666,15242.36,18397.8,364.93,0.0,0.0,14879.08,686.85,7506.81,64104.25,,,,5885.74,146.24
2007,Chile,140.79,100.2187581,5075.24,2370.5,2748.14,0.0,2797.08,14471.03,39.36,11799.06,13982.8,,,,21213.95,858.41
2007,"China, P.R.: Hong Kong",13.27,101.8594467,7.86,12.35,13.69,2.29,0.0,6.09,0.33,0.05,0.0,,,,50.04,3.09
2007,"China, P.R.: Macao",0.53,93.90243902,0.14,0.24,0.2,0.01,0.0,0.03,0.03,0.0,0.0,,,,0.19,0.24
2007,"China, P.R.: Mainland",5982.75,101.7776915,289690.92,199456.68,12397.1,162.26,6286.23,23191.56,3245.47,22395.71,167910.13,,,,183865.97,21850.92
2007,Colombia,160.65,135.4915155,16969.3,5678.68,1412.56,370.28,6.7,7392.38,2427.98,540.6,24.92,,,,75075.13,4467.91
2007,"Comoros, Union of the",1.4,91.33096037,13.44,7.04,4.15,0.72,0.0,19.79,0.0,0.0,0.0,,,,113.33,5.74
2007,"Congo, Dem. Rep. of the",115.73,100.130296,7096.22,20190.8,4355.73,253.45,0.0,7547.02,4930.21,2.53,30.92,,,,187680.79,2260.16
2007,"Congo, Rep. of",16.99,102.8447985,2055.82,2484.23,290.33,76.78,0.0,2229.67,85.29,0.02,0.12,,,,26745.06,304.19
2007,Cook Islands,0.01,148.0828932,1.27,2.61,3.52,0.0,0.0,0.86,0.08,1.23,0.0,,,,10.91,4.06
2007,Costa Rica,27.23,99.34280783,308.77,281.05,42.8,36.17,0.0,266.32,3.38,0.0,2.36,,,,3737.59,421.58
2007,"Croatia, Rep. of",58.02,100.2844093,560.04,1999.92,90.83,0.0,0.0,265.63,26.65,30.8,9.25,,,,2428.52,187.79
2007,Cuba,54.17,104.4101944,1227.25,3622.28,410.83,406.5,0.0,419.8,204.72,0.98,0.51,,,,4329.09,423.77
2007,Cyprus,20.74,94.90148214,86.13,228.92,17.0,0.0,0.0,115.34,0.66,136.74,74.59,,,,180.6,74.01
2007,Czech Rep.,257.33,100.0752925,970.16,3524.38,59.07,0.0,0.0,218.57,7.9,4.8,0.34,,,,2781.9,51.37
2007,Côte d'Ivoire,94.89,99.14612601,1307.5,5563.04,284.84,12.43,0.0,3647.44,1.67,0.0,0.0,,,,12841.7,8632.31
2007,Denmark,123.74,100.7632571,507.27,2869.98,270.69,0.0,0.0,91.28,57.25,0.93,2.12,,,,503.06,8.71
2007,Djibouti,1.34,91.74603175,68.18,1.55,24.82,0.75,0.0,24.67,93.88,46.0,1916.45,,,,1.95,0.72
2007,Dominica,0.22,83.87096774,0.19,0.04,1.29,3.15,0.0,0.03,0.0,0.26,0.0,,,,69.95,0.11
2007,Dominican Rep.,45.86,96.26280712,765.28,841.1,55.82,20.08,0.0,142.16,206.72,2.11,0.37,,,,2343.97,410.29
2007,Ecuador,65.72,122.208294,1861.9,1285.34,320.15,206.15,12.45,3086.99,115.57,35.27,354.95,,,,17106.95,1312.23
2007,"Egypt, Arab Rep. of",163.43,93.67586177,267.21,3318.83,828.05,1.95,0.0,86.6,1105.79,1184.44,90551.92,,,,39.56,1260.74
2007,El Salvador,20.22,92.13254755,54.82,295.01,48.04,42.99,0.0,45.04,1.41,0.0,1.29,,,,1465.92,110.89
2007,Emerging and Developing Countries Asia excluding China,,101.9687299,,,,,,,,,,292990.76,108419.52,593552.47,,
2007,Emerging and Developing Countries Europe,,100.1518671,,,,,,,,,,296825.72,154010.74,1507017.76,,
2007,Emerging and Developing Economies,,100.3545082,,,,,,,,,,1522330.55,2140706.69,6093536.3,,
2007,"Equatorial Guinea, Rep. of",3.04,76.23680233,27.63,89.77,18.36,40.44,0.0,15.02,0.78,0.0,0.0,,,,2392.88,129.18
2007,"Eritrea, The State of",10.18,100.0460426,2523.27,1700.31,59.41,7.97,0.0,1685.08,23.31,784.98,4938.86,,,,438.14,5.08
2007,"Estonia, Rep. of",19.87,96.10324025,380.29,953.91,244.35,0.0,0.0,139.57,188.65,2.57,1.11,,,,2577.44,13.21
2007,"Eswatini, Kingdom of",2.41,100.5547592,272.9,537.74,5.86,0.0,0.0,196.8,8.95,0.29,26.03,,,,642.85,42.53
2007,"Ethiopia, The Federal Dem. Rep. of",37.77,101.8122645,11720.33,18631.92,761.29,0.0,0.0,49575.16,255.59,375.34,7240.94,,,,23647.06,1379.01
2007,Europe,,99.92925862,,,,,,,,,,375320.08,170561.99,1738333.69,,
2007,Falkland Islands (Malvinas),0.01,80.00132596,1028.93,0.03,65.61,0.0,0.0,35.78,0.11,9.87,8.33,,,,57.97,0.03
2007,Faroe Islands,0.0,100.0072046,98.1,1.27,5.92,0.0,0.0,12.06,2.46,6.63,0.51,,,,10.58,1.27
2007,"Fiji, Rep. of",1.99,92.18234857,61.61,174.66,60.1,44.34,0.0,39.52,0.0,4.36,0.0,,,,1250.39,192.78
2007,Finland,41.31,96.79087077,742.72,2421.97,3316.29,0.0,0.0,832.08,2512.89,576.19,18.87,,,,23082.52,4.51
2007,France,1235.64,99.67418011,11344.31,24193.69,437.4,0.0,25.03,1406.81,162.78,255.64,217.86,,,,14161.2,1418.45
2007,French Polynesia,0.41,121.6324205,20.33,13.87,86.91,1.84,0.0,13.75,0.0,38.36,0.0,,,,126.38,101.73
2007,Gabon,13.97,99.84225861,662.59,682.44,314.37,209.11,0.0,733.07,18.21,0.0,0.0,,,,23590.04,356.97
2007,"Gambia, The",6.64,98.38635941,47.86,583.28,92.31,142.57,0.0,121.11,4.33,0.0,1.43,,,,117.39,11.55
2007,Georgia,61.91,102.682589,946.19,1368.9,36.31,0.0,37.86,621.72,9.8,47.52,115.95,,,,3398.69,337.05
2007,Germany,1807.61,100.1760793,6399.38,14901.38,450.08,0.0,0.0,835.18,111.57,21.26,11.91,,,,10885.67,248.42
2007,Ghana,135.22,100.6294403,862.65,6404.38,696.83,25.58,0.0,3769.95,10.95,0.5,6.08,,,,8786.22,3354.05
2007,Gibraltar,0.3,94.11764706,0.06,0.02,0.02,0.0,0.0,0.07,0.02,0.0,0.0,,,,0.14,0.02
2007,Greece,118.51,104.631702,1387.79,3365.88,363.76,0.0,0.0,3027.02,21.04,70.23,252.89,,,,3177.56,1486.92
2007,Greenland,0.06,100.0,6118.77,0.0,5544.14,0.0,175240.0,1015.41,104.35,26506.1,680.25,,,,130.92,0.0
2007,Grenada,0.59,87.31464738,1.76,0.1,1.45,0.16,0.0,0.14,0.0,0.0,0.0,,,,27.69,0.31
2007,Guadeloupe,2.81,59.30103616,9.53,23.1,5.63,3.3,0.0,2.13,3.68,0.05,0.02,,,,116.98,3.5
2007,Guam,0.01,80.48780488,48.45,0.32,1.92,0.0,0.0,0.14,0.0,0.02,0.0,,,,0.37,3.24
2007,Guatemala,48.36,111.0619922,1175.6,1092.07,134.69,36.4,0.0,713.22,20.2,0.0,2.26,,,,7103.65,645.12
2007,Guinea,25.75,98.60084307,782.26,2824.91,89.84,250.64,0.0,3439.05,1.11,0.0,1.8,,,,16351.47,686.05
2007,Guinea-Bissau,2.55,87.78265656,103.68,260.0,49.29,261.05,0.0,164.03,1.55,0.03,1.93,,,,2003.51,232.14
2007,Guyana,14.08,99.55293888,300.85,170.65,176.83,6.93,0.0,1140.71,144.27,2.78,3.84,,,,19339.97,11.38
2007,Haiti,21.35,101.4515044,1474.2,295.27,42.9,13.12,0.0,42.8,295.28,6.24,0.01,,,,444.5,82.68
2007,Holy See,0.05,100.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.01,0.0
2007,Honduras,27.04,109.2994283,1179.8,800.38,125.57,61.79,0.0,708.49,14.45,0.11,0.4,,,,8045.4,312.53
2007,Hungary,278.11,100.0354539,1069.46,5740.09,135.83,0.0,0.0,74.08,53.21,1.52,1.05,,,,1706.58,247.5
2007,Iceland,3.16,100.0,3604.01,0.0,333.07,0.0,1102.48,75.27,722.64,2328.67,2006.96,,,,37.16,0.0
2007,India,1359.39,101.203455,25120.07,179498.93,4877.76,341.1,783.16,21392.92,710.11,514.02,1234.35,,,,48966.47,12699.49
2007,Indonesia,1008.52,102.1263118,9702.97,21879.85,4006.2,4055.96,0.0,7222.7,0.0,1726.33,0.0,,,,121557.23,18789.05
2007,"Iran, Islamic Rep. of",300.51,99.79505489,7166.72,23696.39,6327.99,1.17,0.0,6808.18,76.96,12313.73,106101.03,,,,3051.04,2359.95
2007,Iraq,104.84,101.1744579,918.17,8115.5,505.86,0.0,0.0,347.28,28.53,406.73,32734.84,,,,237.72,311.5
2007,Ireland,63.28,99.26790935,4750.5,449.37,199.36,0.0,0.0,165.45,859.72,24.86,24.05,,,,428.46,2.9
2007,Isle of Man,1.22,97.93869048,38.63,3.02,1.14,0.0,0.0,2.63,0.0,0.01,0.82,,,,6.4,3.02
2007,Israel,53.01,103.1706223,85.07,388.81,47.59,0.0,0.0,63.28,0.09,78.19,1189.66,,,,75.57,95.74
2007,Italy,852.14,100.6826264,3415.85,10667.98,413.35,0.0,42.31,1360.25,31.44,246.39,688.7,,,,8698.01,3765.26
2007,Jamaica,18.28,78.73618415,97.9,71.11,9.97,8.77,0.0,12.61,7.09,0.15,0.0,,,,814.94,62.58
2007,Japan,1264.36,99.7690328,1349.23,7235.28,954.68,2.86,0.0,882.46,76.9,6.74,3.67,,,,25114.04,541.89
2007,Jordan,28.25,87.31549241,40.47,322.13,46.2,0.0,0.0,8.68,0.06,165.08,8124.76,,,,15.41,185.98
2007,"Kazakhstan, Rep. of",238.67,98.32259334,88982.27,46238.9,18171.0,0.0,113.64,21440.99,1201.38,61415.5,36607.43,,,,9264.58,184.69
2007,Kenya,16.88,100.3354279,15263.13,10989.67,1238.66,17.69,0.0,20552.94,941.79,271.54,1947.27,,,,6416.15,974.56
2007,Kiribati,0.02,100.0,2.8,2.74,84.16,0.05,0.0,0.29,0.0,9.33,0.0,,,,1.44,43.86
2007,"Korea, Dem. People's Rep. of",55.93,99.9096922,311.58,3528.56,211.16,0.0,0.0,122.58,5.63,29.59,17.31,,,,7677.24,300.3
2007,"Korea, Rep. of",133.94,97.86239038,331.78,3514.08,257.0,0.0,0.0,151.82,6.68,61.99,38.02,,,,5027.59,407.08
2007,Kuwait,25.41,104.0617755,5.67,25.31,5.46,0.0,0.0,3.72,10.7,11.01,1643.74,,,,5.91,8.29
2007,Kyrgyz Rep.,36.0,99.0452381,8491.41,3664.34,720.38,0.0,609.51,820.32,0.0,2137.98,1822.25,,,,1423.51,210.13
2007,Lao People's Dem. Rep.,6.32,100.3147468,1452.72,2919.49,205.5,0.0,0.0,7332.25,91.73,0.0,0.0,,,,10922.77,230.73
2007,Latin America and the Caribbean,,97.3253603,,,,,,,,,,257961.74,121854.41,1651831.42,,
2007,Latvia,24.99,98.76477468,709.3,1669.67,124.65,0.0,0.0,203.83,129.49,0.1,0.1,,,,3563.97,14.05
2007,Lebanon,14.58,93.37653253,59.84,239.04,2.27,0.0,0.0,225.66,0.0,121.91,50.71,,,,47.44,254.54
2007,"Lesotho, Kingdom of",3.67,100.1977381,1400.18,700.67,6.87,0.0,0.0,757.74,0.91,0.17,0.72,,,,176.33,8.62
2007,Liberia,16.07,90.20367458,408.73,2824.54,48.29,25.59,0.0,193.77,2.34,0.0,0.0,,,,4635.32,1518.19
2007,Libya,63.62,99.22851097,126.74,1738.31,51.79,0.0,0.0,200.19,23.93,3859.8,155754.17,,,,140.8,332.76
2007,Liechtenstein,0.81,95.83875408,3.63,0.55,0.07,0.0,0.0,0.55,0.02,0.04,0.15,,,,8.57,0.55
2007,Lithuania,52.75,100.6652487,630.34,3269.46,121.99,0.0,0.0,180.92,30.73,0.59,0.88,,,,2137.17,53.26
2007,Luxembourg,11.39,99.12842012,77.32,78.46,0.75,0.0,0.0,12.24,0.0,0.05,0.0,,,,79.74,2.57
2007,"Madagascar, Rep. of",28.61,98.37038242,21916.42,3578.94,473.86,168.93,0.0,9095.55,286.63,59.76,340.16,,,,22489.32,715.79
2007,Malawi,15.84,101.7836853,639.29,5519.39,2442.33,0.0,0.0,394.21,230.52,0.33,12.94,,,,2460.94,225.79
2007,Malaysia,208.84,103.9558682,1612.75,712.74,449.75,651.97,0.0,1298.87,0.0,13.23,0.0,,,,23082.27,5165.44
2007,Maldives,0.08,70.03257329,0.33,2.07,106.26,0.02,0.0,0.65,0.0,0.86,0.18,,,,0.42,2.07
2007,Mali,22.05,99.19995233,16001.65,21298.5,384.6,0.0,0.0,8945.89,304.92,4454.18,70424.15,,,,3446.5,550.06
2007,Malta,5.46,97.64891604,1.9,13.55,1.57,0.0,0.0,0.45,0.0,0.35,4.63,,,,1.55,2.2
2007,"Marshall Islands, Rep. of the",0.05,84.21052632,0.15,0.11,161.27,0.0,0.0,0.04,0.0,2.9,0.0,,,,0.13,1.81
2007,Martinique,2.56,92.90825676,3.91,8.3,3.12,1.83,0.0,2.94,0.19,0.0,0.0,,,,83.28,5.23
2007,"Mauritania, Islamic Rep. of",20.83,102.5174155,11679.1,1796.65,60.93,3.18,0.0,770.7,184.14,4545.17,85011.1,,,,269.07,39.93
2007,Mauritius,7.81,91.48263521,15.53,98.37,5.98,1.06,0.0,11.95,0.04,0.03,0.08,,,,56.4,4.86
2007,Mayotte,0.18,87.78197044,2.0,0.18,2.42,1.98,0.0,3.02,0.01,0.0,0.0,,,,28.44,0.1
2007,Mexico,848.25,100.0046696,17866.15,24924.35,1833.74,822.53,0.0,70717.38,68.12,59.52,2764.11,,,,73267.08,2782.91
2007,"Micronesia, Federated States of",3.11,99.81275468,0.9,1.75,48.84,27.2,0.0,0.25,0.0,0.4,0.0,,,,26.11,1.75
2007,Middle East and Central Asia,,92.69389415,,,,,,,,,,173138.78,1276051.4,381207.13,,
2007,"Moldova, Rep. of",156.16,97.72030435,182.01,2319.43,34.4,0.0,0.0,7.1,3.69,0.26,0.0,,,,288.43,385.72
2007,Monaco,0.2,100.0,0.07,0.21,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,,,0.05,0.21
2007,Mongolia,44.74,97.72633478,32592.51,5783.3,1474.36,0.0,62.0,2754.3,371.38,34745.72,69277.91,,,,9275.3,9.84
2007,Montenegro,5.5,147.5484023,244.92,200.24,30.38,0.0,0.0,127.49,9.97,8.74,3.34,,,,729.77,18.41
2007,Montserrat,0.0,96.96923638,0.21,0.31,0.54,0.12,0.0,0.21,0.99,0.43,0.0,,,,7.16,0.31
2007,Morocco,115.7,105.7595012,1087.92,7104.05,75.33,0.0,0.0,2277.17,0.18,9680.48,18850.26,,,,1551.46,788.36
2007,"Mozambique, Rep. of",39.67,99.48073918,3845.42,9364.52,1496.35,503.54,0.0,15754.34,1797.17,42.09,600.93,,,,45269.45,450.22
2007,Myanmar,61.69,102.650355,4505.62,16985.09,1016.98,424.72,1.57,12839.59,59.46,1.02,1.12,,,,29373.75,1768.04
2007,Namibia,51.82,93.7830468,38980.67,2073.99,485.7,0.0,0.0,17731.56,141.76,3343.19,15253.88,,,,4570.15,20.74
2007,"Nauru, Rep. of",0.0,100.0,0.11,0.84,0.18,0.0,0.0,0.02,0.0,0.14,0.0,,,,0.03,0.84
2007,Nepal,17.77,103.440682,3211.27,3021.04,30.53,0.0,488.22,528.64,2.31,10.32,186.72,,,,7120.96,182.07
2007,New Caledonia,2.46,108.2538918,64.23,175.66,29.5,58.18,0.0,109.98,0.0,108.03,0.0,,,,1221.83,98.16
2007,New Zealand,197.58,101.976747,14169.81,451.83,686.49,21.72,108.45,2341.05,124.84,167.08,976.03,,,,7745.91,72.33
2007,Nicaragua,16.41,103.9290196,1385.73,1387.88,1035.52,94.88,0.0,959.44,37.43,0.2,2.67,,,,7767.98,228.73
2007,Niger,8.63,100.2395773,15335.66,7697.79,40.88,0.0,0.0,1271.35,203.43,12991.65,80503.96,,,,813.69,38.68
2007,Nigeria,337.29,98.2137372,7531.33,41262.74,942.62,871.51,0.0,12107.18,387.99,52.93,14.81,,,,20587.41,7367.32
2007,Niue,0.03,100.0,0.78,1.31,0.53,0.0,0.0,0.46,0.0,0.0,0.0,,,,19.7,3.66
2007,Norfolk Island,0.0,100.0,0.36,1.32,0.33,0.0,0.0,0.09,0.0,0.0,0.05,,,,0.42,1.32
2007,"North Macedonia, Republic of ",18.33,101.88614,453.83,744.25,51.55,0.0,0.0,129.49,2.0,3.55,9.77,,,,1070.16,62.16
2007,Northern Mariana Islands,0.02,100.0,16.48,9.79,3.45,0.03,0.0,0.53,0.0,0.07,0.02,,,,7.49,9.79
2007,Norway,222.38,91.72211754,3488.15,1023.72,2242.67,0.0,3532.34,1582.79,2782.25,6539.06,3632.95,,,,13552.89,5.76
2007,Oceania,,98.9436987,,,,,,,,,,55251.72,320001.24,477247.9,,
2007,Oman,23.99,69.7938578,18.7,125.32,38.73,0.0,0.0,56.89,3.29,1817.17,28705.37,,,,41.81,165.6
2007,Pakistan,192.74,99.74788953,18637.11,24241.19,528.28,8.39,210.93,6872.84,382.51,2823.25,22215.02,,,,2382.78,669.08
2007,"Palau, Rep. of",0.05,70.95207922,1.3,0.39,4.94,4.05,0.0,1.18,0.0,0.09,0.0,,,,30.72,2.59
2007,Panama,19.29,98.47645327,447.74,992.18,130.13,136.56,0.0,402.13,8.09,0.62,4.41,,,,5047.54,321.54
2007,Papua New Guinea,19.78,95.13009975,1008.94,932.16,729.31,648.62,0.0,714.24,0.0,431.56,1.02,,,,39520.3,2690.14
2007,Paraguay,44.83,94.90404425,3134.99,5892.87,365.9,0.0,0.0,8095.66,3033.36,2.43,0.52,,,,19385.99,161.89
2007,Peru,160.0,110.7852134,16718.68,2545.84,1509.75,4.72,299.99,10053.97,379.35,5890.98,9722.41,,,,81963.27,629.69
2007,Philippines,103.55,101.877837,2131.07,6724.58,896.23,572.3,0.0,1401.88,0.0,153.82,0.0,,,,11446.15,6355.94
2007,Pitcairn Islands,0.0,100.0,0.21,1.96,0.44,0.0,0.0,0.0,0.0,0.36,0.0,,,,0.0,1.96
2007,"Poland, Rep. of",559.89,100.6223804,3009.26,16361.21,455.85,0.0,0.0,561.45,92.29,9.18,2.71,,,,9574.99,518.94
2007,Portugal,149.83,102.7482486,1119.98,2007.96,95.58,0.0,0.0,1301.59,14.56,9.81,31.71,,,,2877.88,1278.31
2007,Puerto Rico,76.36,82.56883147,72.55,51.29,20.48,6.25,0.0,9.02,14.36,0.02,0.05,,,,601.3,51.43
2007,Qatar,33.07,91.53857601,5.81,21.46,14.09,0.0,0.0,5.09,0.01,17.51,1049.69,,,,8.66,4.16
2007,Romania,554.6,99.87523819,2608.74,11513.41,288.36,0.0,0.0,182.99,297.38,8.91,6.87,,,,7733.84,611.84
2007,Russian Federation,2249.36,99.79766354,156688.67,157115.38,60593.7,0.0,5309.06,123739.94,81522.4,117236.67,31588.02,,,,955354.05,2318.46
2007,Rwanda,6.88,97.39673853,133.86,1310.07,160.95,0.0,0.0,213.51,82.49,0.02,0.01,,,,290.38,357.08
2007,Réunion,5.88,74.29184202,22.73,52.59,6.43,0.89,0.0,14.32,0.13,0.0,3.77,,,,141.08,4.17
2007,Saint Helena,1.4,99.16263523,9.4,0.9,2.08,0.0,0.0,1.25,0.0,18.45,3.18,,,,2.57,0.9
2007,Saint Pierre and Miquelon,0.17,94.48449722,0.61,0.0,3.15,0.0,0.0,9.89,4.67,0.1,0.29,,,,4.7,0.0
2007,Samoa,0.03,56.7591925,28.07,31.46,3.42,0.64,0.0,22.51,0.0,0.02,0.0,,,,122.54,77.08
2007,"San Marino, Rep. of",0.53,62.529274,0.42,2.14,0.0,0.0,0.0,0.09,0.0,0.0,0.31,,,,0.47,2.14
2007,Saudi Arabia,213.67,94.51366275,172.04,2386.29,163.88,2.64,0.0,423.87,8.96,7312.98,182454.64,,,,111.82,158.58
2007,Senegal,33.64,99.64713748,2203.68,5409.4,320.86,190.45,0.0,7126.93,356.39,38.3,8.35,,,,3932.06,100.6
2007,"Serbia, Rep. of",83.98,100.929267,746.48,4199.1,72.09,0.0,0.0,187.44,10.72,4.4,7.08,,,,3233.56,304.73
2007,Seychelles,0.13,327.5387772,3.07,5.83,11.06,7.54,0.0,2.04,0.0,0.22,0.67,,,,7.21,11.66
2007,Sierra Leone,16.36,99.19560923,573.37,3267.59,47.86,234.22,0.0,453.96,17.67,0.0,4.89,,,,2231.56,356.36
2007,Singapore,16.84,100.457953,4.43,17.31,5.3,3.53,0.0,1.12,0.0,0.08,0.0,,,,8.79,2.47
2007,Slovak Rep.,147.14,99.19813479,389.45,1901.68,32.0,0.0,0.0,93.43,1.96,1.79,3.46,,,,2298.25,34.53
2007,"Slovenia, Rep. of",29.76,106.7076075,158.54,395.95,4.32,0.0,0.0,89.55,1.66,2.64,7.99,,,,1282.67,58.83
2007,Solomon Islands,0.83,82.955608,4.43,6.13,99.56,135.69,0.0,2.86,0.0,0.22,0.0,,,,2568.53,23.84
2007,Somalia,33.39,99.50872127,7393.45,5066.83,86.04,1.36,0.0,37343.3,60.83,5517.11,5752.59,,,,2356.43,131.74
2007,South Africa,427.44,98.90568382,24500.23,12979.11,546.61,47.7,0.0,64825.33,266.58,9231.0,715.23,,,,8557.4,372.89
2007,"South Sudan, Rep. of",0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
2007,Spain,402.36,101.0254758,7394.0,16115.42,422.34,0.0,0.0,6142.98,53.11,974.59,512.12,,,,12456.28,6158.84
2007,Sri Lanka,63.14,90.4201752,490.22,1427.31,184.51,19.67,0.0,1261.49,0.02,7.33,1.53,,,,1842.93,1355.94
2007,St. Kitts and Nevis,0.35,92.02863273,2.53,4.29,1.39,0.19,0.0,0.52,0.18,0.0,0.0,,,,16.85,0.11
2007,St. Lucia,0.59,90.18007195,0.98,0.7,1.38,0.64,0.0,0.8,0.09,0.05,0.0,,,,53.68,1.8
2007,St. Vincent and the Grenadines,0.42,88.47237279,1.81,0.81,12.21,0.54,0.0,0.73,0.1,0.0,0.73,,,,34.0,1.21
2007,Sub-Saharan Africa,,102.0084242,,,,,,,,,,295974.12,290064.78,1419237.09,,
2007,Sudan,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
2007,Suriname,10.43,96.09659781,61.09,52.84,211.48,63.03,0.0,145.24,107.7,0.0,0.0,,,,13947.88,6.89
2007,Sweden,137.69,91.77547077,2185.84,3149.12,3839.22,0.0,23.79,1233.23,3262.71,1406.46,266.6,,,,29240.4,3.71
2007,Switzerland,133.81,99.26627309,1286.02,509.96,140.96,0.0,97.64,154.13,1.76,114.21,257.02,,,,1399.54,29.43
2007,Syrian Arab Rep.,88.23,102.4746738,477.26,4191.2,127.22,0.0,0.0,232.61,0.36,832.05,11806.58,,,,258.79,838.06
2007,"São Tomé and Príncipe, Dem. Rep. of",0.83,113.2297081,0.99,1.14,2.62,1.07,0.0,0.55,0.02,0.04,0.0,,,,87.64,5.14
2007,Taiwan Province of China,90.05,93.59894806,96.89,730.45,65.41,26.88,0.0,30.51,41.4,4.31,0.0,,,,2260.47,281.89
2007,"Tajikistan, Rep. of",24.55,99.60651112,6694.41,2145.22,138.47,0.0,1085.06,654.31,5.81,542.0,2304.25,,,,261.5,365.2
2007,"Tanzania, United Rep. of",52.33,99.62942761,5445.9,20972.27,6108.22,61.41,0.0,17199.3,4473.29,94.9,242.3,,,,36720.07,3213.5
2007,Thailand,179.74,107.6104854,4088.12,24738.74,881.82,348.95,0.0,5309.58,13.09,31.03,0.18,,,,11008.68,5238.63
2007,"Timor-Leste, Dem. Rep. of",4.55,107.5433191,164.64,532.93,13.28,9.56,0.0,120.65,0.0,3.21,0.0,,,,354.31,295.56
2007,Togo,16.54,96.65027337,247.99,2110.85,21.55,0.19,0.0,895.55,1.02,0.02,0.1,,,,2258.9,162.04
2007,Tokelau,0.01,100.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0
2007,Tonga,0.07,91.87591744,4.03,13.59,9.32,1.04,0.0,2.6,0.0,0.16,0.0,,,,29.94,9.34
2007,Trinidad and Tobago,10.42,93.29476089,24.4,37.61,7.15,2.45,0.0,14.06,1.43,0.09,0.0,,,,386.55,33.1
2007,Tunisia,75.07,103.0001285,275.86,2393.79,139.11,0.0,0.0,132.0,0.45,1473.12,8909.08,,,,308.41,1928.7
2007,Turkmenistan,24.54,98.71653844,1413.07,4078.78,9056.01,0.0,0.0,6751.54,1.58,1279.71,32775.64,,,,80.48,119.96
2007,Turks and Caicos Islands,0.1,81.23474465,7.18,0.81,6.52,3.08,0.0,1.02,16.65,0.04,0.0,,,,17.05,0.81
2007,Tuvalu,0.01,100.0,0.1,0.45,3.47,0.0,0.0,0.05,0.0,0.09,0.0,,,,0.08,0.45
2007,"Türkiye, Rep. of",439.2,102.0714091,14313.78,31345.31,1377.36,0.0,0.0,6802.73,209.71,3288.28,1572.62,,,,14734.99,4148.66
2007,Uganda,34.34,97.65047804,1692.91,7686.75,3742.51,0.0,0.0,2614.92,377.07,0.0,0.19,,,,5452.96,2705.73
2007,Ukraine,1846.78,100.145627,4227.03,41518.69,1483.08,0.0,0.0,410.98,48.7,37.07,20.83,,,,9252.94,1150.81
2007,United Arab Emirates,195.93,73.96415377,38.87,46.31,18.87,1.45,0.0,4.91,0.88,326.38,6271.56,,,,49.85,195.21
2007,United Kingdom,982.3,100.6088309,11469.37,6529.93,461.49,0.0,0.0,768.49,1298.21,507.37,55.49,,,,2255.31,49.36
2007,United States,9003.3,99.45233065,199328.55,152005.09,19066.9,190.2,6536.75,199829.43,7739.9,19154.7,18299.35,,,,298996.44,2536.86
2007,United States Virgin Islands,4.54,93.26287979,2.96,2.52,3.93,0.89,0.0,0.18,1.82,0.0,0.0,,,,16.69,2.52
2007,Uruguay,39.13,101.5954029,11544.41,2760.49,448.25,0.0,0.0,689.99,284.08,1.23,3.43,,,,1997.96,61.72
2007,"Uzbekistan, Rep. of",185.27,101.0571504,3286.84,7699.61,1227.68,0.0,37.42,4408.92,67.88,2545.22,24730.49,,,,238.23,633.71
